LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173675			4695	Treatment exposition: indoors / outdoors	Notes_Indoor or outdoor	outdoor											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether data were collected indoors or outdoors.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173674			327	Treatment: Exposition	Notes_In situ, pot, or hydroponic	in situ											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether plant was studied in field or grown under controlled conditions.	Natural environment	
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173673			1516	Location comment	Notes_Location	Kulawi valley, southeast of Palu in Central Sulawesi, Indonesia, western margin zone of a large ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Miscellaneous information about data collection location, given in original data source. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173672			4705	Longitude (decimal degrees)	Longitude	120	decimal_degrees										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Decimal degrees longitude of data collection location as reported in the original study. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173670			60	Longitude	Longitude_Main	120	decimal_degrees					120					Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The single longitude value that best describes the collection location. This is, in order of priority: a single latitude reported in the original study; the average of a minimum and maximum latitude reported in the original study; or an estimated latitude based on the study location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173671			4704	Latitude (decimal degrees)	Latitude	-1.6	decimal_degrees										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Decimal degrees latitude of data collection location as reported in the original study.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173669			59	Latitude	Latitude_main	-1.6	decimal_degrees					-1.6					Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The single latitude value that best describes the data collection location. This is, in order of priority: a single latitude reported in the original study; the average of a minimum and maximum latitude reported in the original study; or an estimated latitude based on the study location.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173668			4638	Soil C content per ground area	Soil C content per ground area	23.3	Mg/ha		3.5	Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Megagrams of carbon in soil per hectare.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173667			1916	Soil texture	Soil texture	loam											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Textural class of soil in sampling area.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173666			236	Soil type (soil order)	Notes_Soil type	Cambic Umbrisols											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Name of soil in sampling area, as described in original data source. 		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173665			264	Soil ph	Soil pH_Water	5.93				Standard Error							Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Mean pH of soil at data collection location, measured in water.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173663			4266	Sampling depth: maximum	Soil depth_Lower sampling depth	20	cm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The maximum (deeper) depth at which the measurement is taken if soil depth is presented as a categorical interval.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173662			4265	Sampling depth: minimum	Soil depth_Upper sampling depth	0	cm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	The minimum (shallower) depth at which the measurement is taken if soil depth is presented as a categorical interval. A negative number means the authors consider the interval to begin above the soil layer (typically a litter layer or organic layer).		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173661			4261	Roots living or dead	Root vitality_Roots living or dead	living											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Whether roots are considered to be alive or dead at time of sampling.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173660			4600	Root diameter class maximum	Root diameter class_Upper bound	5	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	For diameter-based categories, the maximum diameter defining the category.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173659			4599	Root diameter class minimum	Root diameter class_Lower bound	2	mm										Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	For diameter-based categories, the minimum diameter defining the category.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173658			4252	Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system)	Belowground part	CR											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter . “TR” is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. “TB” is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173653			112	Location Site ID	Notes_Site ID	Cacao-multi											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Identifier used in data source to distinguish between multiple data collection sites.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173652			4244	Reference DOI (digital object identifier)	Data source_DOI	10.1007/s11104-017-3456-x											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	DOI (digital object identifier) of contributing data source.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173651			113	Reference / source	Data source_Citation	Rajab YA, Holscher D, Leuschner C, Barus H, Tjoa A, Hertel D. 2018. Effects of shade tree cover ...											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Long-form citation of contributing data source.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173650			469	Identifier within contributed dataset (ID)	Notes_Row ID	35826											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	Number to designate specific row.		
Iversen	Colleen	339	FRED - Fine Root Ecology Database	Aleurites moluccana	2451	Aleurites moluccanus	4405711	48173649			7257	Fred version number	Version_FRED version number	3											Iversen, C. M., McCormack, M. L., Powell, A. S., Blackwood, C. B., Freschet, G. T., Kattge, J. , Roumet, C. , Stover, D. B., Soudzilovskaia, N. A., Valverde?Barrantes, O. J., Bodegom, P. M. and Violle, C. (2017), A global Fine?Root Ecology Database to address below?ground challenges in plant ecology. New Phytol, 215: 15-26. doi:10.1111/nph.14486	FRED version number in which data in row first appeared. Version 0 is not acknowledged in version 1 and subsequent versions.		
